~A D.M	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43
2749.1	9064.5	6577.5	4611	3085.5	1929	1255.5	807	525	285	151.5	108	76.5	52.5	37.5	19.5	6	7.5	6	1.5	7.5	4.5	3	3	1.5	0	0	1.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2748.8	9105	6609	4499	3019	1957	1261	769	485	298	176	104	68	52	36	18	10	5	6	6	4	3	1	3	3	2	0	2	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0
2748.5	9394.5	6894	4795.5	3411	2223	1491	954	625.5	427.5	261	178.5	129	102	67.5	45	43.5	27	18	19.5	15	6	4.5	4.5	10.5	4.5	0	4.5	1.5	3	1.5	4.5	0	1.5	0	1.5	0	0	1.5	0	0	0	0	0
2748.2	9553.5	7294.5	5074.5	3606	2529	1779	1150.5	811.5	526.5	367.5	283.5	211.5	171	118.5	93	69	63	31.5	30	31.5	16.5	13.5	15	19.5	9	3	4.5	7.5	6	1.5	9	1.5	0	0	4.5	0	0	0	0	0	0	0	0
2747.9	9583	7336	5351	3874	2720	1884	1353	1008	667	523	381	319	226	194	137	113	94	64	65	42	40	27	25	19	19	9	10	11	6	6	10	9	5	5	4	2	2	1	0	1	3	1	0
2747.6	9823.5	7524	5539.5	4092	2889	1993.5	1539	1068	789	604.5	475.5	358.5	262.5	226.5	178.5	153	124.5	93	78	61.5	55.5	34.5	31.5	28.5	24	16.5	16.5	10.5	10.5	13.5	15	15	12	10.5	7.5	4.5	4.5	3	0	3	3	1.5	1.5
2747.3	9784	7489	5580	3972	2971	2079	1443	1024	771	532	434	319	279	205	188	143	130	79	73	55	52	39	42	32	28	23	13	15	15	9	10	10	10	3	7	5	3	6	2	2	1	3	2
2747.0	9630	7357.5	5476.5	3916.5	2788.5	2001	1299	1041	673.5	459	394.5	274.5	223.5	169.5	168	126	93	58.5	69	42	51	40.5	34.5	18	21	22.5	12	7.5	9	9	3	12	4.5	0	6	1.5	1.5	4.5	0	0	0	3	3
2746.7	9784.5	7209	5427	3882	2586	1849.5	1252.5	985.5	639	469.5	378	280.5	205.5	160.5	127.5	112.5	64.5	73.5	63	37.5	45	36	28.5	21	16.5	15	9	1.5	3	6	3	9	4.5	0	4.5	0	1.5	3	1.5	0	1.5	0	4.5
2746.4	9737	7239	5337	3758	2606	1786	1203	846	585	431	307	221	172	125	93	87	57	59	47	32	30	19	17	17	14	12	8	3	5	7	3	3	3	2	2	0	2	1	1	0	2	1	1
2746.1	9550.5	7225.5	5163	3589.5	2577	1608	1045.5	733.5	484.5	319.5	192	150	105	75	52.5	46.5	40.5	25.5	18	18	12	9	9	9	7.5	7.5	7.5	3	6	1.5	3	3	1.5	3	1.5	1.5	3	0	0	0	3	0	0
2745.8	9221	6850	4760	3275	2143	1332	839	551	345	199	131	100	45	37	16	16	14	9	4	8	1	1	2	2	3	0	2	0	1	0	0	1	0	0	0	3	0	0	0	0	1	0	0
2745.5	8907	6627	4644	3060	1981.5	1239	795	456	327	187.5	132	90	55.5	36	10.5	16.5	6	4.5	6	6	3	4.5	3	6	3	0	0	1.5	1.5	0	0	0	1.5	0	0	0	0	1.5	0	0	0	0	0
2745.2	9315	6893	5056	3491	2313	1497	1076	649	473	326	220	155	132	87	61	61	32	23	21	19	16	12	13	11	6	4	8	5	2	4	2	2	3	1	0	1	0	1	0	0	1	1	0
2744.9	9445.5	7066.5	5227.5	3709.5	2616	1737	1236	802.5	579	403.5	291	214.5	190.5	109.5	88.5	96	55.5	45	49.5	31.5	22.5	19.5	15	19.5	15	4.5	13.5	4.5	4.5	4.5	6	3	3	3	0	1.5	0	0	0	0	1.5	1.5	0
2744.6	9303	6975	5107.5	3465	2460	1735.5	1173	759	546	360	265.5	253.5	190.5	123	100.5	94.5	61.5	69	60	42	33	16.5	13.5	16.5	16.5	12	13.5	10.5	10.5	1.5	4.5	4.5	6	3	1.5	3	1.5	0	0	0	1.5	1.5	0
2744.3	9579	7299	5433	3752	2678	1964	1366	974	679	530	355	323	252	199	151	135	76	90	59	75	57	34	20	31	25	26	17	20	19	7	5	14	10	11	4	4	3	0	2	0	1	2	0
2744.0	9913.5	7438.5	5617.5	3946.5	2890.5	2142	1485	1111.5	798	637.5	442.5	340.5	312	217.5	208.5	124.5	121.5	108	79.5	73.5	69	43.5	42	40.5	30	22.5	21	25.5	21	13.5	13.5	19.5	12	9	4.5	3	6	1.5	1.5	0	1.5	1.5	0
2743.7	9828	7439	5548	3996	2915	2137	1448	1037	783	633	433	337	292	227	182	137	131	104	73	76	57	45	49	37	30	29	19	17	23	13	18	8	8	3	6	6	9	4	4	3	2	2	0
2743.4	9826.5	7554	5535	4116	2982	2203.5	1516.5	1074	816	652.5	442.5	331.5	285	241.5	168	135	115.5	115.5	70.5	75	45	54	49.5	37.5	31.5	31.5	25.5	21	21	12	12	12	3	6	7.5	9	10.5	1.5	4.5	4.5	1.5	1.5	1.5
2743.1	9880.5	7657.5	5559	4182	2926.5	2202	1533	1107	837	675	498	339	288	237	172.5	147	132	103.5	82.5	67.5	49.5	57	45	45	30	34.5	25.5	33	19.5	9	10.5	7.5	6	9	6	9	4.5	0	1.5	4.5	1.5	0	1.5
2742.8	9719	7504	5621	4139	2919	2165	1547	1144	830	615	483	293	272	210	182	132	127	77	65	62	59	50	33	33	24	31	21	23	15	11	10	4	6	7	3	3	1	2	3	4	0	1	0
2742.5	9741	7453.5	5538	4021.5	2946	2098.5	1393.5	1045.5	778.5	529.5	429	319.5	232.5	166.5	154.5	123	108	82.5	66	58.5	39	39	16.5	24	25.5	22.5	25.5	9	9	10.5	7.5	7.5	1.5	7.5	6	3	1.5	4.5	3	1.5	1.5	0	3
2742.2	9661	7403	5420	3910	2902	2084	1384	967	720	497	392	306	209	164	160	113	85	72	64	48	33	38	35	28	24	12	19	12	5	16	9	7	5	2	2	4	1	3	2	4	2	0	3
2741.9	9634.5	7347	5349	3892.5	2824.5	1996.5	1422	919.5	694.5	537	370.5	309	184.5	160.5	138	96	78	67.5	55.5	31.5	28.5	33	33	18	16.5	19.5	7.5	12	6	15	9	7.5	3	0	3	0	3	1.5	1.5	1.5	0	1.5	1.5
2741.6	9645	7366.5	5316	3970.5	2832	1941	1408.5	912	684	519	345	289.5	169.5	160.5	133.5	117	82.5	85.5	61.5	28.5	31.5	28.5	36	15	28.5	22.5	4.5	10.5	12	10.5	10.5	4.5	4.5	6	4.5	0	1.5	0	1.5	0	1.5	1.5	0
2741.3	9734	7427	5271	3969	2708	1877	1345	925	662	485	337	263	191	178	136	128	85	82	53	32	36	35	40	17	25	11	16	11	14	10	12	5	4	7	3	2	1	3	1	1	1	0	1
2741.0	9936	7339.5	5335.5	3865.5	2634	1845	1317	894	634.5	477	342	274.5	193.5	183	133.5	109.5	82.5	70.5	58.5	31.5	42	34.5	21	21	15	12	15	9	6	9	9	3	3	1.5	1.5	10.5	1.5	0	0	0	0	0	0
2740.7	9663	7245	5296	3833	2769	1822	1271	925	669	486	384	266	227	179	140	110	67	83	79	56	36	32	24	31	15	16	18	3	13	12	9	3	6	1	2	8	0	1	2	1	0	1	0
2740.4	9534	7201.5	5257.5	3753	2653.5	1762.5	1215	889.5	640.5	495	364.5	288	217.5	192	135	120	96	84	78	55.5	40.5	30	28.5	36	13.5	13.5	13.5	9	13.5	7.5	10.5	7.5	9	1.5	3	3	0	3	6	1.5	0	0	0
2740.1	9520.5	7089	5295	3633	2604	1746	1204.5	832.5	628.5	442.5	294	241.5	193.5	166.5	130.5	108	100.5	75	52.5	40.5	43.5	31.5	27	22.5	12	15	13.5	19.5	19.5	6	9	6	7.5	1.5	7.5	1.5	1.5	3	3	0	0	0	0
2739.8	9512	7148	5171	3562	2490	1687	1188	794	584	410	310	231	187	159	118	99	80	68	53	44	43	30	29	22	19	16	15	18	16	5	4	2	5	4	8	3	4	2	0	0	1	0	0
2739.5	9679.5	7323	5443.5	3775.5	2592	1789.5	1278	856.5	589.5	442.5	370.5	289.5	226.5	172.5	138	126	90	79.5	72	61.5	51	34.5	34.5	30	28.5	15	13.5	10.5	10.5	7.5	1.5	4.5	6	3	3	0	3	3	0	0	1.5	1.5	0
2739.2	9800	7379	5665	3928	2813	1937	1383	971	675	524	401	303	216	171	147	130	96	87	69	49	47	33	24	21	19	14	12	10	11	7	5	5	3	3	0	3	1	2	0	1	2	1	0
2738.9	9769.5	7399.5	5554.5	3855	2770.5	1885.5	1308	969	658.5	496.5	372	268.5	214.5	157.5	130.5	100.5	81	73.5	57	40.5	37.5	30	19.5	10.5	18	10.5	12	4.5	6	7.5	6	4.5	1.5	0	0	1.5	1.5	3	0	1.5	0	0	0
2738.6	9694.5	7486.5	5551.5	3912	2827.5	1903.5	1384.5	1036.5	735	538.5	411	282	219	186	156	103.5	105	63	66	48	43.5	30	31.5	15	18	10.5	21	6	1.5	13.5	3	6	3	0	0	1.5	0	6	0	3	1.5	1.5	0
2738.3	9763	7557	5687	4007	2970	2003	1452	993	773	552	415	311	218	211	147	110	103	71	67	42	38	25	29	25	19	14	15	8	3	9	6	6	5	3	2	2	0	4	1	1	1	1	0
2738.0	9684	7266	5524.5	3714	2602.5	1801.5	1260	828	577.5	417	328.5	210	136.5	123	99	66	73.5	51	48	25.5	13.5	16.5	13.5	16.5	10.5	7.5	3	3	1.5	1.5	7.5	4.5	3	3	1.5	1.5	0	1.5	0	0	0	0	0
2737.7	9550	7020	5091	3529	2286	1481	1030	608	414	279	181	110	78	60	47	34	33	12	17	9	4	8	5	5	3	3	1	2	0	1	2	0	0	0	0	1	1	1	0	0	0	0	1
2737.4	9496.5	6910.5	5008.5	3439.5	2275.5	1465.5	987	640.5	400.5	237	174	91.5	72	42	27	24	28.5	13.5	9	4.5	7.5	7.5	3	6	3	0	0	0	0	1.5	0	0	0	0	0	1.5	1.5	0	0	0	0	0	0
2737.1	9479	7061	5106	3517	2372	1538	969	688	488	289	206	131	84	69	53	34	40	20	13	11	12	13	3	2	7	0	0	0	1	2	1	0	1	0	0	0	0	0	1	0	1	0	0
2736.8	9544.5	7368	5353.5	3573	2497.5	1711.5	1084.5	774	570	358.5	229.5	181.5	117	91.5	72	48	54	36	21	18	19.5	19.5	3	3	7.5	4.5	1.5	1.5	1.5	3	1.5	1.5	1.5	0	0	0	0	0	3	0	1.5	0	1.5
2736.5	9663	7330.5	5266.5	3643.5	2527.5	1830	1107	786	535.5	405	250.5	186	153	94.5	76.5	46.5	57	39	28.5	24	21	21	10.5	10.5	4.5	6	4.5	6	0	3	3	1.5	1.5	1.5	0	3	0	0	1.5	1.5	0	0	1.5
2736.2	9721	7334	5398	3968	2627	1886	1295	830	604	441	323	232	164	117	104	71	74	47	30	35	21	25	12	17	7	5	6	5	4	5	7	4	1	4	1	3	1	2	1	3	0	0	0
2735.9	9666	7450.5	5493	3996	2655	1882.5	1305	870	652.5	438	316.5	237	163.5	111	118.5	82.5	66	66	31.5	37.5	19.5	15	13.5	12	9	4.5	9	6	6	3	6	6	0	4.5	1.5	0	3	0	1.5	1.5	0	0	0
2735.6	9499	7194	5204	3607	2465	1731	1100	725	507	335	225	166	100	70	57	47	27	25	17	19	10	6	6	3	4	3	5	2	3	1	3	3	0	0	1	0	1	0	0	0	0	0	0
2735.3	9717	7231.5	5391	3801	2509.5	1768.5	1147.5	753	550.5	361.5	238.5	157.5	88.5	61.5	43.5	36	24	9	10.5	6	1.5	9	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2735.0	9603	7318.5	5425.5	3958.5	2611.5	1825.5	1246.5	873	597	414	256.5	135	109.5	90	54	36	30	16.5	15	10.5	3	9	1.5	0	3	0	1.5	1.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2734.7	9593	7430	5570	3930	2847	1978	1347	962	647	454	298	188	135	114	73	47	34	22	30	18	11	5	3	3	2	1	2	1	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0
2734.4	9715.5	7485	5590.5	3967.5	2827.5	2005.5	1396.5	961.5	661.5	501	319.5	247.5	127.5	117	99	46.5	48	34.5	22.5	24	15	10.5	10.5	3	3	1.5	1.5	0	1.5	1.5	0	0	0	0	0	0	1.5	0	0	0	0	0	0
2734.1	9753	7422	5495	3919	2679	1987	1379	908	670	461	297	203	137	105	82	47	33	27	19	15	11	7	12	4	3	2	2	0	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0
2733.8	9649.5	7381.5	5373	3964.5	2662.5	1890	1284	852	637.5	420	261	160.5	126	88.5	64.5	45	24	21	24	9	7.5	3	4.5	1.5	9	4.5	3	0	3	0	0	0	0	0	0	1.5	0	0	0	1.5	0	0	0
2733.5	9679.5	7239	5275.5	3823.5	2659.5	1701	1138.5	753	516	337.5	229.5	133.5	91.5	78	49.5	34.5	22.5	19.5	12	6	6	6	3	0	6	1.5	3	0	1.5	0	1.5	0	0	0	0	1.5	0	0	0	0	0	0	0
2733.2	9492	7088	5164	3743	2515	1618	1035	708	428	272	216	129	87	80	42	27	16	18	7	8	5	6	3	2	2	1	2	0	1	1	1	1	1	0	0	0	1	0	0	0	0	0	0
2732.9	9465	7185	5230.5	3822	2629.5	1698	1111.5	766.5	466.5	306	235.5	162	94.5	73.5	40.5	33	24	18	9	12	6	3	4.5	6	4.5	0	3	0	3	1.5	0	0	1.5	0	0	1.5	1.5	0	0	0	0	0	0
2732.6	9610	7328	5503	3953	2699	1857	1271	864	594	381	286	210	127	113	68	56	39	26	10	19	20	8	7	7	6	5	1	0	4	2	0	0	0	1	0	1	1	0	0	0	0	0	0
2732.3	9796.5	7465.5	5560.5	4017	2794.5	1912.5	1356	937.5	676.5	439.5	312	229.5	153	124.5	111	69	48	39	27	18	19.5	10.5	19.5	6	7.5	4.5	1.5	0	4.5	3	1.5	0	0	1.5	0	0	1.5	1.5	0	0	0	0	0
2732.0	9745.5	7470	5509.5	3910.5	2844	1896	1300.5	924	613.5	451.5	321	243	183	102	100.5	69	42	36	33	21	10.5	12	18	7.5	9	7.5	4.5	1.5	3	1.5	3	1.5	0	0	0	1.5	1.5	1.5	0	0	0	0	0
2731.7	9737	7426	5412	3838	2684	1835	1260	845	591	438	311	220	156	111	85	60	41	25	18	27	8	12	5	8	7	8	5	8	2	1	2	2	1	0	2	2	1	3	0	0	0	0	1
2731.4	9681	7276.5	5269.5	3678	2622	1657.5	1128	787.5	519	355.5	255	165	120	85.5	72	57	27	18	27	16.5	3	7.5	7.5	7.5	6	4.5	3	7.5	0	0	1.5	1.5	1.5	0	0	1.5	1.5	4.5	0	0	0	0	0
2731.1	9610	7143	5161	3646	2508	1607	1022	649	448	276	191	122	103	58	45	46	26	15	18	13	10	7	6	8	4	4	1	2	3	0	2	0	0	0	0	0	1	0	0	0	0	0	0
2730.8	9622.5	7171.5	5340	3691.5	2511	1686	1023	624	417	285	205.5	150	85.5	64.5	34.5	31.5	25.5	10.5	7.5	10.5	10.5	7.5	1.5	4.5	1.5	0	0	1.5	4.5	0	0	1.5	0	1.5	0	0	0	0	0	0	0	0	0
2730.5	9759	7327.5	5350.5	3646.5	2490	1713	1116	699	436.5	313.5	220.5	150	94.5	63	52.5	27	21	15	13.5	12	6	4.5	1.5	3	0	0	0	1.5	1.5	0	0	1.5	0	1.5	0	0	0	0	0	0	0	0	0
2730.2	9854	7505	5451	3764	2683	1875	1287	827	588	428	270	187	130	80	74	50	38	19	23	17	6	11	5	5	1	3	1	1	3	1	2	2	0	0	0	0	0	0	1	0	0	0	0
2729.9	9738	7585.5	5589	3949.5	2811	1993.5	1362	894	688.5	489	346.5	208.5	147	142.5	90	46.5	48	30	40.5	18	21	10.5	7.5	6	4.5	6	3	1.5	1.5	1.5	1.5	1.5	1.5	0	0	0	1.5	0	3	0	0	0	0
2729.6	9657	7381	5416	3860	2715	1887	1303	839	651	420	315	192	140	106	88	50	37	25	28	12	23	8	7	8	4	6	8	4	1	1	1	3	2	1	0	0	1	0	1	0	0	1	0
2729.3	9702	7192.5	5374.5	3741	2695.5	1836	1267.5	810	630	462	294	165	163.5	91.5	93	57	51	27	21	13.5	22.5	19.5	9	10.5	4.5	9	6	6	3	4.5	0	4.5	1.5	1.5	1.5	1.5	0	0	0	0	0	1.5	0
2729.0	9702	7409	5564	4073	2894	1989	1446	1020	740	588	408	282	248	179	163	112	82	69	58	38	37	34	24	19	11	15	8	8	7	7	4	4	3	1	2	3	1	0	1	0	0	0	0
2728.7	9793.5	7560	5695.5	4174.5	2964	2077.5	1543.5	1075.5	787.5	589.5	459	372	286.5	219	184.5	135	106.5	87	61.5	37.5	61.5	42	34.5	27	16.5	12	7.5	9	6	3	6	3	6	3	1.5	4.5	0	1.5	3	0	0	1.5	0
2728.4	9814.5	7558.5	5659.5	4038	2871	2073	1533	1027.5	748.5	516	421.5	324	261	207	150	135	109.5	88.5	61.5	40.5	48	40.5	36	21	21	16.5	15	10.5	1.5	6	4.5	6	3	4.5	1.5	1.5	0	1.5	1.5	0	0	1.5	1.5
2728.1	9638	7472	5630	3883	2828	1957	1408	982	676	511	412	299	204	170	146	112	83	82	54	50	33	34	26	19	16	13	9	12	2	6	5	6	0	4	6	0	3	0	0	1	2	1	2
2727.8	9564	7434	5496	3787.5	2716.5	1774.5	1203	904.5	583.5	406.5	333	240	132	108	90	67.5	57	48	49.5	28.5	33	15	13.5	15	9	7.5	6	10.5	3	7.5	1.5	0	1.5	1.5	4.5	0	3	0	0	0	0	1.5	0
2727.5	9725	7338	5316	3688	2609	1831	1195	826	541	344	249	214	121	84	56	52	38	30	26	16	20	10	8	10	5	4	6	4	2	2	0	0	3	0	0	0	0	1	0	0	0	0	0
2727.2	9571.5	7134	5185.5	3688.5	2466	1707	1117.5	781.5	525	297	231	169.5	96	93	43.5	42	24	21	16.5	16.5	10.5	9	7.5	3	0	0	3	0	1.5	0	1.5	0	0	1.5	0	0	0	1.5	0	0	0	0	0
2726.9	9471	7075.5	5167.5	3675	2532	1710	1131	733.5	553.5	322.5	258	151.5	99	94.5	43.5	33	24	21	13.5	18	6	9	3	4.5	0	3	1.5	0	0	0	1.5	0	0	1.5	0	0	0	0	0	0	0	0	0
2726.6	9446	7151	5179	3764	2560	1666	1123	723	525	309	241	150	96	83	46	36	25	21	11	14	9	6	5	6	1	3	2	0	2	2	0	0	0	0	0	0	0	1	0	0	0	0	0
2726.3	9491	7236	5331	3849	2613	1695	1242	777	527	377	228	178	93	76	41	40	26	22	10	10	8	4	5	3	0	2	2	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	1
2726.0	9474	7335	5436	3883.5	2679	1722	1300.5	822	534	390	240	186	103.5	79.5	52.5	36	34.5	18	12	7.5	10.5	1.5	3	0	0	1.5	1.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.5
2725.7	9548	7455	5420	3921	2640	1750	1213	852	513	356	245	164	111	82	49	34	28	12	13	5	8	1	2	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
2725.4	9651	7297.5	5362.5	3856.5	2676	1794	1216.5	804	555	336	237	123	85.5	69	42	33	24	10.5	10.5	4.5	1.5	1.5	0	0	0	0	0	1.5	0	1.5	0	0	0	0	0	0	0	0	0	0	0	0	0
2725.1	9892	7399	5514	4034	2785	2009	1366	910	579	399	272	175	131	97	67	41	37	20	16	6	8	6	5	1	1	2	2	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0
2724.8	10009.5	7581	5650.5	4171.5	2995.5	2062.5	1482	1002	690	504	321	241.5	190.5	115.5	102	60	52.5	31.5	28.5	18	12	13.5	10.5	3	1.5	4.5	1.5	0	3	1.5	1.5	1.5	0	0	0	0	0	0	0	0	0	0	0
2724.5	9964.5	7473	5538	4090.5	2916	2014.5	1426.5	988.5	703.5	454.5	336	238.5	165	97.5	88.5	57	54	25.5	27	22.5	15	13.5	4.5	4.5	1.5	4.5	1.5	0	1.5	1.5	0	1.5	0	0	0	0	0	0	0	0	0	0	0
2724.2	9918	7568	5676	4181	2985	2176	1519	1021	740	519	391	240	182	143	104	51	60	32	31	27	19	14	6	7	4	5	3	1	1	0	0	0	0	0	1	0	0	0	1	0	0	0	0
2723.9	9900	7762.5	5775	4255.5	3148.5	2244	1623	1131	805.5	615	438	289.5	247.5	160.5	120	81	75	54	40.5	31.5	22.5	16.5	7.5	18	3	9	3	0	0	1.5	0	0	1.5	0	1.5	0	0	0	0	0	0	1.5	0
2723.6	9842	7606	5740	4137	3002	2136	1567	1166	778	589	441	294	252	163	133	101	82	64	41	31	23	20	6	14	9	11	3	2	4	2	0	1	1	1	1	0	0	0	1	0	0	1	0
2723.3	9634.5	7506	5616	3949.5	2827.5	1972.5	1443	1084.5	717	523.5	385.5	259.5	231	168	106.5	111	60	49.5	30	30	19.5	28.5	1.5	9	13.5	9	1.5	4.5	4.5	1.5	0	3	0	7.5	1.5	0	0	0	1.5	0	0	0	0
2723.0	9783	7441.5	5548.5	4021.5	2805	2002.5	1381.5	972	717	483	360	267	213	156	115.5	106.5	58.5	54	36	49.5	25.5	27	9	18	18	10.5	6	4.5	1.5	1.5	0	1.5	1.5	7.5	1.5	0	0	0	0	0	0	0	0
2722.7	9926	7579	5556	4014	2780	2051	1400	1020	748	518	389	288	229	160	105	88	85	66	46	49	23	20	24	15	15	11	13	3	1	2	4	4	2	0	1	0	1	0	0	0	0	1	1
2722.4	9900	7590	5562	4128	2862	2035.5	1474.5	1128	753	529.5	396	307.5	237	168	123	93	96	64.5	46.5	34.5	18	28.5	19.5	10.5	13.5	9	6	6	1.5	6	3	3	3	0	0	3	0	0	0	0	0	0	0
2722.1	9772	7424	5457	3976	2822	1950	1354	992	641	495	359	261	196	152	117	110	68	42	43	26	17	16	10	15	6	7	4	5	3	3	1	4	2	0	1	2	0	1	1	0	0	0	0
2721.8	9628.5	7584	5463	3877.5	2773.5	1894.5	1312.5	939	633	487.5	348	262.5	208.5	148.5	99	105	73.5	36	36	16.5	12	18	12	9	9	4.5	6	3	1.5	0	1.5	4.5	0	1.5	1.5	0	0	0	0	0	0	0	0
2721.5	9642	7467	5499	3883.5	2820	1905	1339.5	969	693	505.5	403.5	279	195	151.5	87	75	73.5	46.5	36	30	24	22.5	7.5	6	10.5	1.5	4.5	0	4.5	1.5	1.5	0	1.5	1.5	0	0	0	0	0	0	0	1.5	0
2721.2	9779	7376	5518	3923	2797	1935	1425	937	670	462	396	246	149	123	81	73	54	41	37	29	20	13	8	7	14	8	1	1	2	1	1	1	1	1	1	0	0	0	0	0	0	1	0
2720.9	9978	7483.5	5674.5	4077	2817	1945.5	1414.5	949.5	702	478.5	400.5	234	160.5	115.5	79.5	70.5	55.5	42	22.5	15	6	13.5	1.5	6	4.5	9	0	1.5	0	3	1.5	1.5	0	1.5	3	0	0	0	0	0	0	0	0
2720.6	9783	7519	5622	4044	2835	1967	1350	931	678	458	345	237	167	102	87	53	55	36	21	16	5	14	5	5	7	4	3	2	1	2	0	1	0	0	1	0	0	0	0	0	0	0	0
2720.3	9715.5	7305	5407.5	3826.5	2644.5	1837.5	1246.5	838.5	597	358.5	321	168	136.5	79.5	78	49.5	36	18	13.5	16.5	0	9	6	4.5	10.5	3	1.5	0	1.5	1.5	0	3	0	0	0	0	0	0	0	0	0	0	0
2720.0	9624	7140	5223	3745.5	2571	1812	1206	777	517.5	321	244.5	148.5	126	67.5	67.5	42	25.5	24	4.5	10.5	6	3	6	4.5	1.5	1.5	0	0	0	3	0	1.5	0	0	0	0	0	0	0	0	0	0	0
2719.7	9385	6976	5047	3536	2397	1634	1088	675	455	308	201	117	87	55	43	23	21	16	9	7	8	2	4	2	2	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0
2719.4	9472.5	7116	5065.5	3543	2421	1521	1036.5	637.5	378	250.5	184.5	121.5	54	48	34.5	19.5	18	13.5	4.5	3	3	3	1.5	0	1.5	1.5	0	0	1.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2719.1	9597	7181	5268	3724	2539	1621	1090	729	458	282	176	129	79	50	34	22	11	14	4	4	6	3	0	1	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0
2718.8	9862.5	7329	5377.5	3831	2619	1705.5	1165.5	735	501	303	205.5	129	96	63	37.5	22.5	13.5	9	4.5	6	3	4.5	0	0	0	0	0	0	0	0	1.5	0	0	0	0	0	0	0	0	0	0	0	0
2718.5	9789	7395	5454	3846	2682	1867.5	1246.5	804	541.5	363	225	138	90	70.5	51	25.5	24	3	7.5	9	1.5	6	0	1.5	0	3	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2718.2	9731	7428	5516	3972	2771	1951	1346	934	610	449	276	189	126	88	66	43	26	16	21	18	10	5	1	3	3	3	0	0	2	2	0	0	0	0	0	0	0	0	0	1	0	0	0
2717.9	9757.5	7449	5553	3955.5	2860.5	1989	1446	1002	688.5	499.5	322.5	207	169.5	124.5	79.5	63	51	24	22.5	24	12	7.5	3	1.5	3	1.5	0	3	1.5	0	0	1.5	0	0	0	0	0	0	0	1.5	0	0	0
2717.6	9811	7585	5531	4022	2991	2148	1495	1052	739	536	363	243	210	126	111	78	63	33	30	27	13	10	6	3	3	5	1	2	1	1	0	2	0	0	0	0	0	1	0	0	0	0	0
2717.3	9655.5	7654.5	5617.5	4117.5	2868	2074.5	1423.5	1032	739.5	478.5	316.5	271.5	204	117	99	76.5	42	31.5	25.5	10.5	10.5	12	6	4.5	7.5	4.5	3	0	1.5	1.5	0	1.5	1.5	0	0	0	0	0	0	0	0	0	0
2717.0	9679.5	7584	5707.5	4072.5	2839.5	1971	1305	966	676.5	420	279	235.5	150	114	75	63	31.5	24	16.5	10.5	6	9	6	7.5	6	3	3	0	1.5	1.5	1.5	0	1.5	0	0	0	0	0	0	0	0	0	0
2716.7	9639	7326	5451	3795	2652	1835	1159	824	536	362	264	188	117	91	63	47	32	21	15	11	5	3	6	3	3	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
2716.4	9468	6978	4998	3448.5	2335.5	1638	997.5	673.5	402	271.5	192	147	66	75	33	19.5	22.5	7.5	10.5	1.5	3	0	3	0	0	0	0	0	0	0	0	1.5	0	0	0	0	0	0	0	0	0	0	0
2716.1	9560	7144	5096	3525	2447	1687	1045	682	424	289	177	128	65	43	32	16	11	6	5	2	0	1	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
2715.8	9714	7260	5305.5	3765	2560.5	1846.5	1206	760.5	486	351	231	159	96	58.5	43.5	25.5	13.5	12	7.5	6	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2715.5	9706.5	7330.5	5476.5	3861	2667	1966.5	1266	879	498	396	262.5	174	117	79.5	60	28.5	15	16.5	7.5	12	3	1.5	1.5	0	3	0	1.5	0	0	0	0	1.5	0	0	0	0	0	0	0	0	0	0	0
2715.2	9615	7301	5475	3887	2727	1866	1245	890	514	368	230	157	110	58	53	29	16	16	16	11	5	0	3	2	3	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
2714.9	9529.5	7246.5	5337	3763.5	2569.5	1740	1180.5	771	471	312	202.5	169.5	106.5	43.5	40.5	34.5	12	13.5	15	7.5	4.5	0	0	4.5	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2714.6	9496.5	7275	5241	3780	2517	1764	1162.5	676.5	487.5	327	208.5	147	121.5	61.5	46.5	28.5	15	15	3	6	1.5	3	0	1.5	3	0	0	1.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
